user_id,anime_id,score
90,329,3
49,39534,5
23,19645,1
69,36286,7
190,1002,6
86,53998,5
238,37962,7
75,53580,5
68,153,7
29,5365,6
147,39585,6
235,2498,4
149,1889,7
41,5420,7
168,48553,6
226,1594,8
44,32948,3
126,6347,2
146,53888,0
58,3713,3
211,4921,1
70,39014,1
175,59675,4
56,2605,7
230,42916,7
34,44,4
132,55151,4
37,36949,7
71,37991,3
68,4447,2
241,6675,5
247,1023,4
95,37095,0
185,38349,5
179,22819,5
15,43299,5
103,54757,4
137,59177,6
88,36563,6
134,5,5
50,40906,3
147,6444,6
194,50444,4
130,41402,8
236,22101,4
197,32995,5
197,3369,8
71,6904,6
131,572,4
206,40861,5
175,2557,8
47,53111,6
78,36094,5
39,1301,4
202,4981,6
73,50380,7
7,31637,5
241,29787,4
115,16662,5
228,53887,5
111,35672,5
21,54285,5
191,14941,7
191,33323,5
93,48375,3
58,36949,7
76,55153,8
150,31227,0
210,39592,7
95,49926,3
29,50631,6
53,31772,4
131,2104,4
212,41084,2
185,16395,2
85,42091,3
216,1096,3
226,40215,5
70,54846,3
174,53393,4
24,24997,4
91,5680,4
83,33354,5
237,4059,7
94,223,3
221,4182,7
78,49627,8
244,4596,2
211,18617,1
183,39808,4
235,31592,8
12,35363,0
52,48569,5
17,210,4
19,4454,6
141,585,7
56,55791,4
75,323,3
233,2158,6
121,31376,5
186,60334,8
108,1000,4
231,777,2
141,4921,8
118,46654,1
7,17265,4
194,45576,5
242,49782,5
50,30952,5
219,10521,8
220,10080,2
243,304,3
157,33519,4
227,21995,1
219,54744,5
19,19775,7
215,36538,5
243,59833,4
201,39808,4
42,5507,5
73,2557,7
51,6372,4
107,36369,5
237,13331,0
36,39486,4
155,48661,3
240,397,6
123,53540,3
27,32717,4
6,666,7
54,2321,7
121,801,6
210,3369,3
211,39355,0
85,13119,4
239,7661,7
20,32871,4
89,135,6
95,44218,1
71,567,5
132,35363,3
179,39565,5
6,60946,3
158,29803,0
229,40776,5
93,38578,4
135,13667,4
202,452,6
10,4672,2
218,22673,6
48,26213,6
190,59833,6
75,31553,5
23,41590,0
36,31988,5
191,589,1
85,1910,5
186,52305,5
158,48916,4
7,51989,9
210,7674,3
204,3603,3
225,3784,6
146,10092,4
55,28249,6
196,4921,0
162,1023,6
170,1430,4
196,35222,4
143,24,4
150,9253,3
22,34591,7
143,48585,2
138,48426,5
207,59845,7
134,2154,3
187,48580,6
178,29854,8
41,49310,5
90,2448,5
221,25681,4
44,48426,7
31,31339,4
68,41409,4
174,49220,9
93,53888,3
172,2402,5
156,38349,4
212,55692,9
52,56738,4
94,12031,5
197,52198,3
173,8310,1
91,54898,6
65,51105,6
35,14941,4
100,464,3
53,34161,4
143,11739,4
27,1861,2
132,532,2
60,48375,5
137,35737,3
92,49858,0
199,9289,4
226,20431,2
190,1088,5
43,31227,5
241,32867,6
24,40834,4
200,31783,6
245,3470,3
227,91,4
58,3002,3
125,40784,4
143,59226,2
37,19671,4
179,3090,2
232,23755,0
88,60285,5
222,37442,5
102,40421,6
60,34636,3
141,5040,4
87,40372,0
238,13767,4
68,55701,4
148,41694,2
94,31757,4
113,19511,6
32,36370,1
106,35851,3
188,9756,4
182,38524,4
170,12069,6
74,37976,3
26,856,8
28,4789,2
23,3466,2
2,59662,0
112,488,8
73,43608,5
72,10218,4
185,56524,6
208,136,7
142,36990,8
67,1642,5
37,52747,7
87,56768,6
53,6864,0
147,8038,3
181,38450,5
210,54744,1
119,34437,4
104,123,4
51,32792,5
136,2321,4
239,5678,5
66,205,4
158,1974,2
31,28171,1
229,1735,4
181,40456,4
100,55644,3
150,18139,6
146,251,3
36,35608,2
149,779,6
199,49627,4
107,12355,5
5,429,8
119,58567,6
23,120,6
136,3545,4
107,2471,1
115,795,3
110,1473,5
96,43608,5
176,42266,6
85,56196,1
6,48661,5
109,3931,4
141,249,7
24,38000,2
238,52684,1
189,2143,3
244,397,4
140,81,5
212,9963,3
32,37435,3
40,8190,0
110,33221,5
23,50183,8
122,26055,6
182,39585,5
124,17265,7
89,7471,6
149,54444,6
88,38691,7
22,28675,5
33,32983,3
17,49571,6
157,57524,2
181,35082,6
173,1566,3
45,38435,2
125,4477,4
75,35222,5
73,42886,6
171,10800,4
163,338,2
136,32998,5
68,40854,8
22,49733,3
54,2213,3
227,49413,2
94,31658,7
128,35798,3
73,53879,5
107,33221,5
223,28771,3
54,32188,7
155,4981,3
117,55528,2
184,32005,4
177,2665,5
210,10717,6
215,1699,6
177,48779,3
211,16395,2
109,61784,3
50,42625,2
201,1604,4
153,5494,3
4,25649,8
208,40211,9
171,17739,3
229,32282,0
92,50672,7
173,1491,3
47,19775,6
40,50528,6
158,42250,0
47,4672,6
138,27663,6
209,585,6
89,44087,2
98,16664,9
222,35240,5
38,39792,4
59,9513,3
198,885,3
217,56785,3
118,30230,3
243,6172,7
239,36796,6
108,40174,3
248,2547,2
222,49571,3
195,31149,7
62,59408,2
29,37491,4
7,3785,3
159,39570,4
140,49430,9
228,32979,6
69,21339,6
128,34822,9
68,58125,1
157,6586,6
219,53859,7
90,18245,2
31,33050,4
178,58059,8
245,31764,3
110,13117,6
5,20899,6
154,918,2
45,32615,4
208,7877,3
151,14349,6
230,39808,5
197,43523,4
113,32681,3
142,38201,4
13,60557,4
67,59207,3
80,37027,5
17,52193,5
63,1065,2
138,4477,5
62,10029,4
97,7338,8
242,50273,7
232,53526,0
215,54856,4
189,54285,5
31,34445,1
111,50207,5
247,33489,4
193,48791,9
105,32979,4
5,6927,5
165,6351,5
166,50612,1
128,32871,5
233,793,5
126,4985,1
153,14175,7
145,19647,6
208,37765,8
36,40664,5
184,51805,7
110,31658,8
101,35363,0
199,597,5
123,9441,6
218,36480,4
58,51552,6
108,36470,3
72,50274,4
188,18245,4
30,29854,3
98,48405,3
17,40392,1
11,10090,4
223,861,6
143,14719,4
148,38408,4
137,9996,3
67,37033,5
232,39014,0
198,731,4
172,34599,4
12,3782,4
85,39551,4
88,57181,7
72,9471,9
13,28669,0
149,24471,5
81,36593,6
77,43299,6
98,1506,3
126,72,3
89,7645,5
30,40269,0
24,1015,0
114,37959,0
97,4053,8
163,31933,1
184,398,7
27,528,2
169,40852,4
56,6594,3
150,54918,4
29,20847,4
34,37442,4
62,3785,3
71,53874,4
101,4181,4
71,51367,3
185,2547,3
143,5205,2
190,32729,6
219,2593,5
215,34902,5
33,41781,6
90,3228,5
231,36653,8
32,49858,1
140,35658,6
79,87,5
229,42897,1
153,31483,4
223,1604,1
219,59001,5
205,2025,3
53,48830,3
36,33050,6
191,44940,2
145,7465,7
147,9656,4
29,37520,6
43,20517,3
152,40620,4
30,35111,8
125,50360,5
16,37150,5
142,51958,4
14,1604,7
183,40907,5
215,31490,7
152,8311,6
185,38234,5
113,2594,6
241,9989,4
79,58488,2
75,17739,5
50,34428,4
234,49834,8
245,2034,3
250,37985,0
97,37991,6
50,29829,4
116,5096,1
17,35222,4
7,9062,4
175,54726,7
68,2605,4
161,32948,1
114,54633,8
27,55692,4
74,42266,6
235,34626,7
89,5681,8
163,22817,4
210,875,1
194,35806,4
117,50667,4
199,578,4
176,17909,3
47,54974,4
218,8795,3
75,38414,4
1,1430,6
248,7222,2
62,55115,6
8,23777,5
224,55791,5
245,39565,4
3,558,8
45,40211,6
110,2167,6
139,24997,1
123,2665,6
163,52976,3
110,47405,4
235,9756,6
136,49909,2
158,4772,5
82,55684,5
190,468,5
229,2961,5
180,440,3
198,145,3
248,38414,2
109,49613,2
229,31757,4
24,5074,3
12,51039,3
193,10408,7
193,49220,5
153,12431,5
69,3713,2
109,9617,2
34,567,3
99,5096,5
152,58222,6
74,38003,3
237,1519,0
239,4039,6
76,39071,4
183,479,4
91,36862,3
36,55740,8
53,781,2
151,37621,6
32,30952,7
133,780,5
29,6438,8
3,1008,7
213,4155,4
89,52742,6
16,39575,5
104,26055,3
100,21659,4
100,8129,3
12,11359,1
215,42625,6
78,57487,6
4,1482,7
100,2001,6
175,25015,5
120,1453,8
98,486,8
41,37956,1
118,59916,3
53,59385,4
211,21855,4
53,38668,4
211,45,3
231,58714,6
190,345,6
49,7465,3
211,54789,4
118,32828,4
243,31757,2
96,1604,1
237,6956,3
224,40571,0
46,8129,6
2,32547,3
245,3016,6
95,4080,3
163,42847,2
133,969,6
121,780,6
195,2418,4
31,1695,1
53,477,5
150,5029,2
112,55813,5
19,2559,5
10,39247,4
237,9656,7
211,49123,0
152,1861,7
106,56165,7
132,40682,4
180,13535,6
225,33071,5
73,14407,6
221,17549,5
114,4835,7
81,441,3
157,1473,4
223,49590,6
155,44200,3
115,61322,2
22,40389,4
200,33091,7
95,38993,6
8,54839,4
239,34599,4
211,7762,4
4,39894,4
216,36106,0
65,34376,9
103,8063,6
30,7472,3
12,7661,4
87,17265,3
17,55528,5
244,47410,5
236,7661,1
190,52747,3
152,40434,6
79,9989,4
5,21877,3
31,21867,4
43,57663,0
83,5348,3
38,39195,3
31,49387,2
72,35777,6
174,28539,9
176,13403,6
223,36106,5
19,18139,3
34,106,8
3,55644,6
17,457,7
140,1211,5
132,3369,2
229,51818,4
127,4282,4
79,59939,2
95,3907,4
231,56784,3
167,6115,7
149,43299,4
64,49458,6
1,1887,6
249,6467,6
13,10863,1
184,61930,3
239,31478,5
226,38414,7
198,33443,0
63,18,5
63,1430,5
201,49574,1
215,38889,1
52,48903,4
116,38145,5
136,40080,9
64,51039,3
1,202,4
25,6594,6
207,33988,4
115,18153,5
234,9989,1
44,33672,4
25,21329,4
200,3572,5
223,41461,6
117,132,2
176,40052,4
176,20517,6
70,59389,4
3,1861,6
143,37341,6
110,15487,6
10,35075,6
224,36896,4
166,2012,4
108,51995,3
240,37936,2
201,45,3
35,56609,7
164,43299,5
220,50739,3
247,10029,2
20,6171,4
87,36999,4
113,28297,2
147,21843,8
236,35222,6
17,41025,7
227,49053,4
135,9201,5
116,37520,2
112,21877,1
39,2076,7
134,396,5
72,34612,8
22,462,6
82,37962,8
56,50602,5
139,3782,7
222,1301,6
238,962,7
26,37171,8
243,39534,2
45,15,3
44,10083,4
94,532,3
60,3907,6
211,22673,1
190,31251,6
183,7338,5
190,50587,4
93,51989,0
66,55701,5
188,26123,3
40,6547,5
139,11887,3
157,13759,3
42,39198,3
226,43,4
42,5690,7
93,37991,3
128,36094,2
77,24543,7
14,54492,3
117,19115,4
164,54595,2
181,2213,0
205,6351,3
61,39764,4
221,6547,4
41,16001,3
17,32863,2
132,26055,4
150,32836,7
120,474,5
162,15771,7
207,39592,3
162,1914,5
143,1506,3
190,42670,5
52,1015,0
99,597,7
112,5781,5
60,30727,7
240,38002,5
143,59612,4
107,54870,5
88,34534,4
141,28297,8
56,1279,0
30,1830,3
240,16916,7
77,38201,0
79,34577,3
242,54829,8
184,52293,4
229,2001,5
159,49918,2
166,28539,0
163,1011,1
99,137,6
125,50631,5
57,8408,7
185,5678,5
152,41084,6
162,33674,4
204,39196,5
250,4080,5
213,39198,4
44,14719,2
137,21469,7
98,34612,3
143,49889,5
109,30123,3
198,32729,2
23,12069,3
79,30484,6
80,34440,5
201,2581,7
99,269,6
233,18849,2
31,33323,6
99,35984,8
58,20651,4
99,16706,4
144,8687,6
143,35760,1
114,251,8
168,3673,6
143,40540,5
137,481,5
208,5162,1
15,49052,4
42,48583,6
131,91,5
232,22819,5
217,50273,6
53,57433,2
237,50346,8
52,32828,5
50,51536,3
65,18679,5
212,995,0
49,16067,5
195,49759,0
43,22101,0
170,55357,8
161,53865,2
227,35672,0
189,880,4
66,35110,6
186,8197,5
65,55866,5
147,254,3
97,58555,4
55,55973,1
152,49590,5
141,40911,5
110,22535,5
104,31483,0
144,1211,2
192,51218,0
181,49413,6
31,1023,2
182,43608,3
137,18,4
193,9201,6
175,150,6
13,24687,6
240,51038,5
32,33988,2
132,50586,3
127,263,7
61,25879,1
216,18397,5
124,120,0
212,10408,5
225,2951,3
19,36106,7
234,32979,5
90,55151,3
173,54857,2
224,9785,4
173,21843,2
78,345,5
144,38410,1
87,34561,1
209,19613,6
193,6904,4
23,34591,4
204,780,4
34,53888,4
135,28171,1
161,6505,0
70,48780,3
222,34572,1
158,42203,1
17,17549,3
142,33032,3
4,880,4
66,34561,7
207,6172,3
14,37171,2
73,186,6
129,59986,5
46,36862,5
196,40052,3
39,36702,5
185,48491,5
196,12069,6
114,42923,4
233,46431,5
137,20767,7
113,37033,2
245,51805,7
11,51390,3
115,25537,3
154,50330,4
144,54791,4
43,38084,5
185,50114,5
204,1604,5
94,52293,4
3,35062,4
15,21473,2
12,56175,3
11,37959,4
24,54789,3
3,27989,5
89,13667,4
214,53148,5
165,55151,7
33,30230,5
50,32281,4
68,59662,5
33,780,5
69,31174,5
45,35557,6
128,6007,6
210,5096,3
234,239,4
79,35191,3
198,1482,3
176,2890,3
141,6024,7
162,371,6
97,23199,6
220,29787,1
50,552,4
180,114,6
132,249,3
106,1254,6
246,232,3
184,28977,4
236,617,4
145,33899,4
225,32843,4
22,28675,4
121,57390,4
113,57066,3
233,209,7
30,708,0
245,48569,6
66,2951,5
221,50667,6
187,29803,5
249,32281,10
46,14349,3
94,40429,3
21,34036,2
151,36704,4
123,31764,5
123,38826,0
58,54829,5
202,36214,2
239,22125,6
183,9751,5
248,30503,4
200,1453,6
144,36949,4
59,41674,2
183,38671,4
26,1887,6
189,33446,4
4,19111,3
50,33845,10
23,32935,5
221,890,3
162,481,6
175,44067,2
46,42091,5
132,55818,4
148,37765,6
201,32370,2
83,24415,4
124,19511,5
74,38481,1
99,35320,4
112,38594,2
154,8687,4
244,52347,3
117,59160,3
47,33191,4
176,91,3
49,5028,3
21,58714,5
25,106,4
226,36946,6
176,51958,9
101,2449,5
142,52505,4
82,39940,5
207,10495,5
172,210,8
146,57635,5
242,52347,6
13,237,2
71,50274,2
36,2450,2
248,30885,6
72,49709,4
132,31715,5
16,9941,3
23,52684,3
26,5835,4
31,50612,3
44,19511,3
12,44055,1
126,29803,2
213,61159,5
126,31553,2
78,39486,4
6,387,5
117,951,0
145,517,6
105,777,6
75,392,2
82,60131,6
177,2752,8
11,6675,4
203,30778,2
112,5231,6
83,585,4
215,34376,0
144,3167,0
155,150,4
82,7062,4
60,12403,3
99,2800,4
96,55818,5
152,54444,6
121,2076,1
206,52747,4
127,7338,3
28,19645,4
85,56662,7
247,205,3
62,24765,3
31,25161,2
52,51815,3
219,39538,9
30,37514,3
135,8687,3
58,24893,2
76,33337,7
24,20815,7
244,51898,3
156,41487,2
167,57353,8
63,49573,3
243,1824,3
111,54846,6
24,18897,0
217,49776,3
4,38917,5
220,5485,4
141,450,7
35,40211,5
8,51678,5
161,28171,3
151,56165,5
81,856,5
153,52299,2
25,10162,6
86,59160,3
190,3927,6
180,56785,7
185,2035,2
155,55655,1
42,517,5
108,8532,3
134,539,5
41,2673,4
20,985,6
160,43325,2
181,31552,7
174,30952,4
1,40269,0
49,8516,5
237,23135,6
161,9645,3
142,1813,6
24,15417,1
36,18245,2
101,60131,8
124,12069,6
132,40434,5
19,31964,3
97,38081,5
212,15989,1
178,50416,7
145,49627,4
38,35557,5
246,55821,0
150,58744,7
39,58689,4
85,37109,6
74,36653,8
175,2829,5
126,90,2
215,7303,2
172,21843,5
113,851,4
197,38436,4
171,32542,4
166,21405,8
28,10534,2
73,54865,1
15,33519,0
95,35672,4
152,38883,7
145,47778,5
226,33161,6
185,27663,5
150,5258,2
184,2753,3
137,22789,2
123,2229,7
106,22777,8
214,59419,9
37,205,4
169,49818,4
55,967,7
42,33095,6
207,58517,4
50,54846,5
209,3702,6
215,4192,6
182,55993,3
54,995,1
130,39178,4
28,36946,5
95,1690,2
116,13403,3
24,51122,3
246,49701,6
74,523,3
77,13667,7
50,52093,2
76,35608,5
137,42745,4
107,2025,2
83,59636,6
149,14513,3
49,38826,3
45,10087,5
26,7791,6
60,32370,4
14,11979,2
47,31098,3
144,50307,3
245,22819,1
188,1915,7
26,52034,9
208,2623,7
55,11123,2
215,228,3
219,23321,3
147,6702,6
29,7338,8
141,9656,7
4,50160,6
223,918,5
160,59095,6
229,60098,2
94,28171,8
128,479,4
178,33206,8
99,27663,3
185,6904,5
132,38081,5
164,889,4
121,33323,7
123,18661,2
109,33970,3
133,44042,7
69,55911,8
240,30484,8
177,1562,3
7,1372,4
25,38086,8
182,528,2
198,34855,1
216,49828,1
111,59205,5
90,54865,2
36,42249,4
235,47164,7
129,2618,4
180,4163,3
30,13125,3
71,2759,7
24,5040,7
197,339,1
185,2251,3
152,2963,0
42,24997,1
20,25777,4
222,54726,5
143,52826,6
56,210,5
75,42249,1
221,10029,5
179,41471,4
213,54789,5
184,16662,4
177,1,8
134,7471,6
62,22043,8
38,49891,4
132,25777,3
7,4814,4
220,47410,4
94,54714,5
11,34855,4
149,37989,3
110,49733,6
6,55692,5
207,35789,5
141,39783,6
239,30311,8
204,37491,5
234,2012,5
248,54029,5
92,55740,5
82,22777,4
134,35984,4
215,50403,9
220,51180,5
138,8247,4
9,7465,0
64,37936,3
74,129,3
229,9979,9
131,54633,3
138,56980,2
96,44141,4
228,513,3
34,38710,2
215,35658,2
149,50444,5
11,30831,3
57,59841,2
196,35839,6
220,55454,3
216,41402,7
187,48926,9
219,55102,8
164,80,4
53,31812,4
129,23293,5
125,44,7
62,50613,5
68,47778,4
239,58555,8
241,51369,3
222,9785,7
192,59939,3
188,40748,4
111,33032,5
241,48585,4
41,48830,0
130,2450,5
28,10218,4
233,24765,4
200,5682,3
58,23847,6
11,43299,4
124,2448,4
9,54856,3
204,16894,4
237,1015,7
15,9289,8
40,2558,6
205,5310,5
28,123,4
43,139,2
133,969,6
166,36538,6
65,33988,6
215,51958,8
198,7338,3
243,58913,6
244,23225,4
186,50172,3
177,6115,6
187,61517,4
158,32937,2
41,540,6
202,32729,5
142,522,5
31,2451,3
246,50399,5
96,42423,3
135,3673,3
170,9617,6
130,55151,5
128,60726,1
23,3713,6
142,53447,0
46,20517,3
44,12883,7
144,33486,2
246,42290,6
236,55303,4
132,54112,3
203,2001,3
238,41923,3
16,37442,4
144,16498,4
116,4059,5
140,474,5
39,49570,4
34,49828,5
58,339,3
25,10588,4
232,51038,2
106,55821,8
134,37985,3
10,9441,6
14,25161,5
67,33486,3
61,2966,3
94,2994,6
206,53580,6
34,2952,5
232,32182,6
249,39195,7
214,35860,5
102,56894,3
75,37306,8
108,18119,4
218,37029,2
210,5231,8
134,19511,6
169,45577,6
178,1567,6
184,56704,3
150,48171,0
156,58714,3
93,5081,5
209,60593,2
211,4107,5
98,50631,4
3,51358,2
177,39619,7
157,468,5
225,10080,4
124,21877,1
230,34430,6
94,35788,8
142,53540,3
119,53716,0
173,37055,1
31,22673,5
77,2673,4
156,41025,2
129,27991,4
219,7303,3
104,11597,4
64,60544,4
107,22265,7
166,53879,4
90,48375,4
5,55071,8
207,1007,6
203,31989,3
194,57559,2
166,33354,4
248,1985,3
156,10162,6
160,32983,5
52,37779,6
97,49387,4
142,34745,5
226,38993,7
212,10460,0
84,29803,4
250,37956,6
192,35382,4
26,56524,5
240,6802,7
32,731,3
42,32182,9
138,16662,5
74,885,3
183,36538,1
54,50399,5
134,32366,6
125,13767,5
38,1364,5
67,36949,2
79,58855,3
101,23289,6
51,57559,8
127,39681,2
103,42745,2
55,16395,2
110,6746,7
125,54118,0
6,12477,9
23,31711,6
38,58714,6
177,5028,7
209,23775,3
149,48849,4
194,1412,3
107,34134,2
68,36470,6
43,10863,2
56,58492,8
250,49413,6
191,21877,7
64,54444,3
49,25015,5
186,44196,5
53,35120,4
97,2397,2
51,19647,1
145,8197,5
13,12725,5
132,34591,7
73,1520,5
129,51995,7
226,54035,1
80,58492,5
220,60420,2
211,20,3
83,35222,3
130,38668,5
182,53223,4
56,3016,4
18,2405,4
19,10271,4
212,7465,4
14,72,4
54,49053,6
179,36286,4
92,10119,5
89,20,6
249,2985,5
190,21435,5
107,7592,4
201,232,4
121,36704,4
112,42670,4
188,22583,7
62,40434,7
176,1301,3
18,54722,6
74,18689,5
208,53580,4
151,3470,4
229,41457,4
228,1279,7
131,55310,5
237,38337,2
178,29829,2
191,19363,4
125,7592,4
136,38201,8
101,890,4
118,50594,0
77,51038,8
58,2143,6
214,85,3
3,6444,6
20,30831,2
220,29093,4
23,54005,4
25,12031,6
210,50330,4
87,40861,5
204,55454,2
243,31812,5
135,13709,4
165,51836,8
35,6802,7
164,60285,4
15,19645,2
46,18619,4
231,6421,4
40,41780,0
121,42923,1
206,42745,5
43,54744,0
199,35062,2
80,41487,4
1,2904,3
78,14511,8
17,58855,3
219,7044,3
94,22777,4
41,45649,1
155,52215,5
63,4985,4
29,37521,7
101,31552,4
177,58514,6
40,2890,3
192,33970,5
29,1695,6
132,2952,8
106,36474,7
164,10033,3
127,52034,7
85,1505,4
230,61339,6
236,31592,4
242,578,1
214,37033,5
118,21339,3
18,39808,5
90,55866,3
104,16664,4
129,38889,7
40,44218,5
205,3165,4
160,35120,7
155,25801,1
3,170,6
169,57993,2
12,16664,4
249,53585,0
216,37430,6
204,14713,3
115,91,2
199,38414,3
95,34096,4
23,12069,4
114,30279,7
195,22297,5
182,6702,0
134,38594,3
95,56784,3
45,25649,3
112,15335,2
116,38234,2
152,96,6
141,18753,6
208,53447,7
88,4053,8
115,60098,5
204,9989,3
231,36106,4
96,20159,4
103,437,3
175,81,6
144,1566,3
78,10937,5
5,4087,7
35,22,9
250,56175,4
189,38731,2
24,53998,0
35,36885,6
31,32983,5
29,14175,7
191,4182,7
219,15059,4
100,24765,4
215,28977,6
49,10389,5
147,37430,7
242,54285,6
60,31380,6
166,31989,8
137,1567,2
107,48707,6
94,23777,3
189,41361,5
185,3782,7
186,1430,6
240,11061,6
230,30484,5
27,36296,2
73,6347,4
80,9465,4
146,59207,2
140,49738,4
40,31757,5
30,51039,2
164,28957,4
116,15689,1
16,57334,4
186,57433,7
102,2759,5
206,464,5
220,8425,2
144,52741,2
113,781,6
141,25015,6
223,13759,5
48,2547,5
145,10935,5
78,709,2
83,6505,7
7,53888,4
84,47917,5
159,36513,3
15,28669,6
38,2313,3
154,53998,3
109,28121,2
88,1557,4
160,57993,1
84,50590,6
68,27821,10
8,60557,3
134,15959,3
170,59459,4
1,41694,2
105,40372,3
226,40059,1
123,41781,0
38,223,7
91,861,6
11,2004,5
64,36649,1
149,38400,1
31,19489,3
98,55102,8
23,38422,6
34,52305,8
250,50274,5
45,28069,8
134,52305,4
193,795,8
36,5485,6
180,51815,2
22,51297,4
63,1210,1
153,11979,5
184,44196,4
73,37379,5
207,25649,4
133,22819,7
116,24833,6
237,60658,1
152,1002,5
222,54791,6
121,61595,7
217,38000,2
19,4282,4
117,2463,5
105,42091,5
18,40776,6
74,55889,5
98,21329,5
112,249,5
177,59841,3
83,8311,2
202,37515,4
64,6772,3
209,37869,6
74,9734,5
10,1289,2
174,59846,8
91,46422,8
36,10271,6
57,32547,7
84,31553,5
28,58125,4
111,2159,4
88,56768,4
8,55813,3
148,12859,2
49,7877,5
80,37985,3
201,18119,5
225,4901,6
152,48491,2
187,26123,9
42,34914,4
89,42640,6
154,56609,4
117,5690,4
109,572,3
83,48553,3
172,51533,7
39,9745,5
43,37999,0
128,41140,3
118,1921,5
170,18849,6
239,371,5
65,31490,5
193,14719,5
60,585,3
190,1087,5
193,42923,8
78,962,5
62,59619,3
59,6811,4
74,32542,5
27,48491,2
161,12029,3
77,2174,7
5,38249,3
60,1575,2
179,522,2
147,55973,6
147,12815,7
26,49220,7
87,138,3
147,36106,4
246,54285,4
179,31953,1
219,6591,7
212,53887,7
139,338,5
23,31715,6
128,29803,4
138,9289,5
71,18397,4
5,10935,5
71,4872,6
248,59833,6
204,3016,5
214,2761,3
149,2582,2
214,22265,5
32,13709,4
200,39651,1
151,44196,4
3,12029,5
22,40620,2
118,7724,4
15,35198,8
23,36098,6
235,464,6
96,1557,3
150,51122,4
100,49363,0
173,34036,4
104,36106,1
9,4985,1
58,56243,5
32,54633,3
55,37682,4
103,50172,2
118,572,0
200,3165,7
104,177,3
56,42310,0
50,61274,5
47,41219,4
100,40429,2
84,440,3
129,60557,3
222,22583,3
63,16664,5
179,20159,3
33,182,6
29,21339,5
198,19647,5
222,5751,0
103,48580,4
36,22819,7
82,51805,6
50,16,4
111,39597,4
44,58744,2
185,2618,4
186,31592,4
105,7655,3
128,59226,6
106,11061,8
23,1472,4
90,12531,2
205,38826,7
69,15227,2
140,51536,5
60,1594,1
176,41169,8
167,15771,8
13,44940,1
91,40416,5
115,61784,2
146,51836,2
186,60445,8
244,42351,6
175,42894,4
78,60946,0
96,2724,2
77,41611,6
232,135,5
43,57554,4
213,38731,4
37,36038,4
80,449,5
161,780,3
173,4901,2
247,23385,4
232,61508,0
133,61784,5
125,28957,5
73,31715,7
136,29093,9
134,36946,4
154,93,4
223,48903,4
81,14407,6
151,48375,6
210,37765,6
150,60098,3
141,2761,2
172,32979,5
18,33899,2
249,34376,10
200,9785,3
123,9201,6
238,5040,5
54,11813,5
34,41389,8
223,4177,5
158,2800,2
51,22817,6
62,54744,7
118,209,3
62,1092,5
172,50399,6
61,22101,2
87,36999,4
111,59939,4
101,51019,2
169,1698,5
27,60285,3
175,32792,6
156,2463,1
230,59636,4
36,36275,5
103,9563,4
182,5420,4
15,9441,5
153,90,7
46,38409,8
151,10083,7
80,56704,8
224,129,2
6,56175,6
189,32863,1
53,51916,8
62,8311,8
131,534,6
77,28771,5
210,28539,1
216,35110,4
247,1418,6
60,24765,3
53,26,4
248,32836,2
14,57995,4
85,9734,3
46,25835,5
91,5678,3
36,36296,5
165,997,4
129,35424,4
22,223,5
2,957,1
197,32871,5
236,32188,6
127,9074,3
100,1087,3
151,49413,5
34,283,4
180,3603,6
35,59828,7
93,6372,3
125,25013,7
18,41361,5
140,42670,4
103,37105,4
11,38088,4
